"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state","has_internship","has_multiple_internships"
"106",1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Political Science","Political Science","White","Male","3.00 - 3.49",202120,"2021","0","New York","JP Morgan","Finance","None","None",1,"accepted fulltime job","Yes","Yes",84000,"NY",1,1
"107",1,"Marketing","none",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",201920,"2019","Cum Laude","San Francisco","SocialChorus","Marketing/Sales","None","None",0,"accepted fulltime job","No","Yes",0,"CA",1,1
"108",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","Prudential Private Capital","Finance","None","None",3,"accepted fulltime job","Yes","Yes",70000,"IL",1,1
"109",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"110",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","Harrison Street","Finance","None","None",3,"accepted fulltime job","Yes","Yes",65000,"IL",1,1
"111",2,"Finance","Information Systems",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.00 - 3.49",202020,"2020","0","Jersey city","Peloton Consulting Group","Consulting Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",65000,"NJ",1,0
"112",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Cincinnati","Total Quality Logistics","None","None","None",0,"accepted fulltime job","None","None",35000,"OH",0,0
"113",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","None","LBrands","Logistics / Supply Chain","None","None",3,"accepted fulltime job","Yes","Yes",60000,"OH",1,1
"114",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Cincinnati","GE Aviation","IT Assurance / IT Audit Information Technology Other: Development Program","None","None",2,"accepted fulltime job","Yes","Yes",80000,"OH",1,1
"115",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Cincinnati","Protiviti","None","None","None",0,"accepted fulltime job","Yes","Yes",0,"Ohio",0,0
"116",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","Burlington","Burlington Stores","Other: Fashion","None","None",3,"accepted fulltime job","Yes","Yes",58000,"NJ",0,0
"117",1,"Business Analytics","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"118",1,"Finance","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Dublin","The Sygma Network","None","None","None",1,"accepted fulltime job","Yes","Yes",60000,"Ohio",1,0
"119",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","Chicago","Load Delivered Logistics","Logistics / Supply Chain","None","None",2,"accepted fulltime job","Yes","Yes",40000,"Illinois",1,1
"120",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","Delight Ministries","None","None","None",0,"accepted fulltime job","None","None",0,"OH",1,1
"121",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","Reyes Beer Division","None","None","None",0,"accepted fulltime job","None","None",0,"None",1,1
"122",1,"Accountancy","none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","Deloitte","None","None","None",0,"accepted fulltime job","None","None",53000,"OH",0,0
"123",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"124",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.00 - 3.49",201930,"2019","0","None","Goldman Sachs","Other: Risk","None","None",0,"accepted fulltime job","Yes","Yes",70000,"UT",0,0
"125",1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Charlotte","Red Ventures","Analytics Consulting Marketing / Sales","None","None",3,"accepted fulltime job","Yes","Yes",65000,"NC",1,1
"126",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"127",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","Supply Chain Management","Black or African American","Female","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",1,"seeking employment","None","None",0,"None",1,0
"128",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","PwC","Accounting Consulting Finance IT Assurance / IT Audit Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",62000,"IL",1,1
"129",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Chicago","Arrive Logistics","Marketing / Sales","None","None",1,"accepted fulltime job","No","Yes",42000,"IL",1,1
"130",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","St. Louis","Rubinbrown Advisors","None","None","None",0,"accepted fulltime job","None","None",0,"MO",1,1
"131",1,"Human Capital Mgmt& Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Female","3.00 - 3.49",202110,"2021","0","Plymouth","Frito Lay","General Management Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",67000,"MI",1,1
"132",1,"Information Systems","none",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","West Carrollton","Insight Enterprises","Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",65000,"OH",1,0
"133",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cleveland","Crowe","None","None","None",0,"accepted fulltime job","None","None",57000,"OH",1,1
"134",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Chicago","Peloton Group Consulting","Consulting","None","None",0,"accepted fulltime job","Yes","Yes",60000,"IL",0,0
"135",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Des Moines","Bank Iowa Corporation","Finance","None","None",2,"accepted fulltime job","Yes","Yes",50000,"IA",0,0
"136",2,"Accountancy","Finance",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Cleveland","Deloitte","Consulting","None","None",2,"accepted fulltime job","Yes","Yes",80000,"Ohio",1,1
"137",1,"Finance","none",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Humanities","Humanities","Multi Racial","Female","3.00 - 3.49",202120,"2021","0","Chicago","Crowe LLP","Accounting Consulting Finance","None","None",1,"accepted fulltime job","Yes","Yes",69000,"IL",1,1
"138",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","EY","Accounting","None","None",4,"accepted fulltime job","Yes","Yes",63000,"IL",1,1
"139",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Arts Related","Arts Related","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",2,"seeking employment","None","None",0,"None",1,1
"140",1,"Finance","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202120,"2021","0","New York","EY","Consulting Finance","None","None",2,"accepted fulltime job","Yes","Yes",72500,"NY",1,1
"141",1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Pittsburgh","PwC","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",50000,"Pennsylvania",1,1
"142",1,"Marketing","none",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"143",1,"Supply Chain & Operations Mgmt","none",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Black or African American","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","DHL","Logistics / Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",52500,"Ohio",1,0
"144",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Augusta","Textron","None","None","None",1,"accepted fulltime job","Yes","Yes",60000,"GA",1,1
"145",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Cleveland","Quicken Loans","None","None","None",0,"accepted fulltime job","None","None",45000,"OH",1,1
"146",1,"Marketing","none",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","Abercrombie","Merchandizing","None","None",1,"accepted fulltime job","Yes","Yes",62500,"Ohio",1,0
"147",1,"Interdisciplinary Bus Managemt","none",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","2.50 - 2.99",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"148",1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","2.50 - 2.99",202120,"2021","0","Columbus","DHL Supply Chain","None","None","None",2,"accepted fulltime job","Yes","Yes",0,"OH",1,1
"149",1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","Raymond","Honda of America Manufacturing","Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",54900,"OH",1,1
"150",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","Chicago","Accenture","Consulting","None","None",1,"accepted fulltime job","Yes","Yes",79500,"IL",1,1
"151",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",201930,"2019","0","Chicago","Arrive Logistics","Marketing/Sales","None","None",3,"accepted fulltime job","Yes","Yes",44000,"IL",0,0
"152",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","Language","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","KellyMitchell Group","None","None","None",0,"accepted fulltime job","None","None",0,"IL",1,1
"153",1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","The Hackett Group","Consulting","None","None",4,"accepted fulltime job","Yes","Yes",73000,"IL",1,1
"154",1,"Interdisciplinary Bus Managemt","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201930,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"155",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"156",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"157",1,"Marketing","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Kettering","Reynolds and Reynolds","Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",38000,"OH",0,0
"158",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"159",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202110,"2021","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"160",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202110,"2021","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"161",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"162",1,"Human Capital Mgmt& Leadership","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Chicago","BearingPoint","None","None","None",4,"accepted fulltime job","Yes","Yes",70000,"IL",1,1
"163",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","Ernst and Young","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",51000,"OH",1,0
"164",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Twinsburg","Rock Well","Logistics/Supply Chain","None","None",2,"accepted fulltime job","Yes","Yes",52000,"OH",1,0
"165",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202110,"2021","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"166",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","San Diego","Flock Freight","None","None","None",0,"accepted fulltime job","None","None",0,"CA",1,0
"167",2,"Finance","Marketing",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Cum Laude","Cleveland","Quicken Loans","Finance Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",45000,"OH",1,1
"168",1,"Marketing","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","None","PepsiCo","None","None","None",0,"accepted fulltime job","None","None",65000,"None",1,1
"169",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Cleveland","PepsiCo","None","None","None",2,"accepted fulltime job","Yes","No",65000,"OH",1,1
"170",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"171",1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","Columbus","Huntington National Bank","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",58000,"OH",1,1
"172",1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","Carmel","Dauby, O'Connor & Zaleski","Accounting","None","None",2,"accepted fulltime job","Yes","No",57500,"IN",1,1
"173",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",202020,"2020","0","Cleveland","RSM","Accounting","MAcc","None",2,"accepted fulltime job","Yes","Yes",56000,"OH",0,0
"174",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"175",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","DHL","None","None","None",0,"accepted fulltime job","None","None",52500,"None",1,1
"176",1,"Marketing","none",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Remote","Cigna","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",55000,"Remote",1,0
"177",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Chicago","J.P Morgan","Finance","None","None",2,"accepted fulltime job","Yes","Yes",95000,"IL",1,1
"178",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"179",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"180",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","JPMorgan Chase & Co.","Finance
 General Management","None","None",1,"accepted fulltime job","Yes","Yes",57000,"OH",1,1
"181",1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"182",1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Brooklyn","Underdog Fantasy","Analytics Operations / Procurement","None","None",2,"accepted fulltime job","Yes","Yes",60000,"NY",0,0
